molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3321882,COc1ccc(C(C)N2CCOCC2)cc1OC(=O)N(C)C,23300.0,inactive
CHEMBL3321883,COc1ccc(C(C)N2CCCC2)cc1OC(=O)N(C)C,1920.0,intermediate
CHEMBL3321884,CCN(CC)C(C)c1ccc(OC)c(OC(=O)N(C)C)c1,2770.0,intermediate
CHEMBL3321885,COc1cc(CN2CCCCC2)ccc1OC(=O)N(C)C,97.0,active
CHEMBL3321886,COc1cc(CN2CCOCC2)ccc1OC(=O)N(C)C,1710.0,intermediate
CHEMBL3321887,COc1cc(CN2CCCC2)ccc1OC(=O)N(C)C,130.0,active
CHEMBL3321888,CCN(CC)Cc1ccc(OC(=O)N(C)C)c(OC)c1,110.0,active
CHEMBL3321889,COc1cc(C(C)N2CCCCC2)ccc1OC(=O)N(C)C,110.0,active
CHEMBL3321890,COc1cc(C(C)N2CCOCC2)ccc1OC(=O)N(C)C,4980.0,intermediate
CHEMBL3321874,COc1cc(C(C)N2CCCC2)ccc1OC(=O)N(C)C,190.0,active
CHEMBL3321875,CCN(CC)C(C)c1ccc(OC(=O)N(C)C)c(OC)c1,240.0,active
CHEMBL3335260,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCOCC1,265000.0,inactive
CHEMBL3335261,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCN(C)CC1,12400.0,inactive
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,10540.0,inactive
CHEMBL3335256,CCN(CC)Cc1c(OC)cc(OC)c(C(=O)/C=C/c2ccccc2)c1O,15100.0,inactive
CHEMBL3335257,CCCN(CCC)Cc1c(OC)cc(OC)c(C(=O)/C=C/c2ccccc2)c1O,54800.0,inactive
CHEMBL3335258,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCCC1,16100.0,inactive
CHEMBL3335259,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCCCC1,4150.0,intermediate
CHEMBL3335255,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN(C)C,18800.0,inactive
CHEMBL3398295,COc1cc(O)c2c(=O)cc(C(=O)O)oc2c1,200000.0,inactive
CHEMBL443869,O=C(O)c1cc(=O)c2c(O)cc(O)cc2o1,200000.0,inactive
CHEMBL3398296,CN(C)c1cc(O)c2c(=O)cc(C(=O)O)oc2c1,200000.0,inactive
CHEMBL3398297,CCOC(=O)c1cc(=O)c2c(O)cccc2o1,200000.0,inactive
CHEMBL3398298,COc1cc(O)c2c(=O)cc(C(=O)NCCCN(C)Cc3ccccc3)oc2c1,15260.0,inactive
CHEMBL3398299,CCN(CCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1,7940.0,intermediate
CHEMBL3398300,COc1cc(O)c2c(=O)cc(C(=O)NCCCN(C)Cc3ccccc3OC)oc2c1,4010.0,intermediate
CHEMBL3398301,CCN(CCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1OC,880.0,active
CHEMBL3398302,COc1cc(O)c2c(=O)cc(C(=O)NCCCCN(C)Cc3ccccc3)oc2c1,7500.0,intermediate
CHEMBL3398303,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1,1810.0,intermediate
CHEMBL3398304,COc1cc(O)c2c(=O)cc(C(=O)NCCCCN(C)Cc3ccccc3OC)oc2c1,2900.0,intermediate
CHEMBL3398305,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1OC,330.0,active
CHEMBL3398306,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1N(C)C,310.0,active
CHEMBL3398307,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccc(N(C)C)cc1,7450.0,intermediate
CHEMBL3398308,C#CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1OC,13600.0,inactive
CHEMBL3398309,COc1cc(O)c2c(=O)cc(C(=O)NCCCCN3CCOc4ccccc4C3)oc2c1,200000.0,inactive
CHEMBL3398310,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCN(C)Cc3ccccc3)oc2c1,3030.0,intermediate
CHEMBL3398311,CCN(CCCCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1,1700.0,intermediate
CHEMBL3398312,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCN(C)Cc3ccccc3OC)oc2c1,1590.0,intermediate
CHEMBL3398313,CCN(CCCCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1OC,230.0,active
CHEMBL3398314,CCN(CCCNC(=O)c1cc(=O)c2c(O)cc(O)cc2o1)Cc1ccccc1OC,6850.0,intermediate
CHEMBL3398315,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(O)cc2o1)Cc1ccccc1OC,1110.0,intermediate
CHEMBL3398316,CCN(CCCCCCNC(=O)c1cc(=O)c2c(O)cc(O)cc2o1)Cc1ccccc1OC,870.0,active
CHEMBL3398317,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(N(C)C)cc2o1)Cc1ccccc1OC,910.0,active
CHEMBL3398318,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(N(C)C)cc2o1)Cc1ccccc1N(C)C,1390.0,intermediate
CHEMBL3398319,CN(CCCNC(=O)c1cc(=O)c2c(O)cccc2o1)Cc1ccccc1,19550.0,inactive
CHEMBL3398320,COc1ccccc1CN(C)CCCNC(=O)c1cc(=O)c2c(O)cccc2o1,9510.0,intermediate
CHEMBL3398321,COc1ccccc1CN(C)CCCCNC(=O)c1cc(=O)c2c(O)cccc2o1,1370.0,intermediate
CHEMBL3398322,CCN(CCCNC(=O)c1cc(=O)c2c(O)cccc2o1)Cc1ccccc1OC,410.0,active
CHEMBL3398323,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cccc2o1)Cc1ccccc1OC,70.0,active
CHEMBL3398324,CCN(CCCCCCNC(=O)c1cc(=O)c2c(O)cccc2o1)Cc1ccccc1OC,190.0,active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,15.0,active
CHEMBL3401016,CCN(C)C(=O)Oc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,7370.0,intermediate
CHEMBL3401017,CCN(CC)C(=O)Oc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,6110.0,intermediate
CHEMBL3401018,COc1cc2oc(-c3cccc(OC(=O)N(C(C)C)C(C)C)c3)cc(=O)c2c(OC)c1OC,87500.0,inactive
CHEMBL3401019,COc1cc2oc(-c3cccc(OC(=O)N4CCOCC4)c3)cc(=O)c2c(OC)c1OC,100000.0,inactive
CHEMBL3401020,COc1cc2oc(-c3cccc(OC(=O)N4CCCCC4)c3)cc(=O)c2c(OC)c1OC,45700.0,inactive
CHEMBL3401021,COc1cc2oc(-c3cccc(OC(=O)N4CCN(C)CC4)c3)cc(=O)c2c(OC)c1OC,31200.0,inactive
CHEMBL3401022,COc1cc2oc(-c3cccc(OC(=O)N4CCN(Cc5ccccc5)CC4)c3)cc(=O)c2c(OC)c1OC,87100.0,inactive
CHEMBL3401015,COc1cc2oc(-c3cccc(OC(=O)N(C)C)c3)cc(=O)c2c(OC)c1OC,37300.0,inactive
CHEMBL3401014,COc1cc2oc(-c3ccc(OC(=O)N4CCN(Cc5ccccc5)CC4)cc3)cc(=O)c2c(O)c1OC,9250.0,intermediate
CHEMBL3401013,COc1cc2oc(-c3ccc(OC(=O)N4CCN(C)CC4)cc3)cc(=O)c2c(O)c1OC,5000.0,intermediate
CHEMBL3401012,COc1cc2oc(-c3ccc(OC(=O)N4CCCCC4)cc3)cc(=O)c2c(O)c1OC,17800.0,inactive
CHEMBL3401011,COc1cc2oc(-c3ccc(OC(=O)N4CCOCC4)cc3)cc(=O)c2c(O)c1OC,100000.0,inactive
CHEMBL3401010,COc1cc2oc(-c3ccc(OC(=O)N(C(C)C)C(C)C)cc3)cc(=O)c2c(O)c1OC,100000.0,inactive
CHEMBL3401009,CCN(CC)C(=O)Oc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,570.0,active
CHEMBL3401008,CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,2100.0,intermediate
CHEMBL3401007,COc1cc2oc(-c3ccc(OC(=O)N(C)C)cc3)cc(=O)c2c(O)c1OC,17300.0,inactive
CHEMBL3401006,COc1cc2oc(-c3ccc(OC(=O)N4CCN(Cc5ccccc5)CC4)cc3)cc(=O)c2c(OC)c1OC,1040.0,intermediate
CHEMBL3401005,COc1cc2oc(-c3ccc(OC(=O)N4CCN(C)CC4)cc3)cc(=O)c2c(OC)c1OC,11400.0,inactive
CHEMBL3401004,COc1cc2oc(-c3ccc(OC(=O)N4CCCCC4)cc3)cc(=O)c2c(OC)c1OC,21200.0,inactive
CHEMBL3400158,COc1cc2oc(-c3ccc(OC(=O)N4CCOCC4)cc3)cc(=O)c2c(OC)c1OC,68300.0,inactive
CHEMBL3401003,COc1cc2oc(-c3ccc(OC(=O)N(C(C)C)C(C)C)cc3)cc(=O)c2c(OC)c1OC,13700.0,inactive
CHEMBL3401002,CCN(CC)C(=O)Oc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,340.0,active
CHEMBL3401001,CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,1540.0,intermediate
CHEMBL3401000,COc1cc2oc(-c3ccc(OC(=O)N(C)C)cc3)cc(=O)c2c(OC)c1OC,8240.0,intermediate
CHEMBL3401023,COc1cc2oc(-c3cccc(OC(=O)N(C)C)c3)cc(=O)c2c(O)c1OC,25700.0,inactive
CHEMBL3401024,CCN(C)C(=O)Oc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1,14800.0,inactive
CHEMBL3401025,CCN(CC)C(=O)Oc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1,10300.0,inactive
CHEMBL3401026,COc1cc2oc(-c3cccc(OC(=O)N(C(C)C)C(C)C)c3)cc(=O)c2c(O)c1OC,96500.0,inactive
CHEMBL3401027,COc1cc2oc(-c3cccc(OC(=O)N4CCOCC4)c3)cc(=O)c2c(O)c1OC,100000.0,inactive
CHEMBL3401028,COc1cc2oc(-c3cccc(OC(=O)N4CCCCC4)c3)cc(=O)c2c(O)c1OC,100000.0,inactive
CHEMBL3401029,COc1cc2oc(-c3cccc(OC(=O)N4CCN(C)CC4)c3)cc(=O)c2c(O)c1OC,23300.0,inactive
CHEMBL3401030,COc1cc2oc(-c3cccc(OC(=O)N4CCN(Cc5ccccc5)CC4)c3)cc(=O)c2c(O)c1OC,51700.0,inactive
CHEMBL74490,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC)c1OC,100000.0,inactive
CHEMBL3401031,COc1cc2oc(-c3cccc(O)c3)cc(=O)c2c(OC)c1OC,100000.0,inactive
CHEMBL348436,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC,100000.0,inactive
CHEMBL3401032,COc1cc2oc(-c3cccc(O)c3)cc(=O)c2c(O)c1OC,100000.0,inactive
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,5600.0,intermediate
CHEMBL3577502,COc1cc2oc(-c3ccc(OCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC,2620.0,intermediate
CHEMBL3577503,CCN(CCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1,2040.0,intermediate
CHEMBL3577504,COc1ccccc1CN(C)CCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,1760.0,intermediate
CHEMBL3577505,CCN(CCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,170.0,active
CHEMBL3577506,COc1cc2oc(-c3ccc(OCCCN4CCN(Cc5ccccc5)CC4)cc3)cc(=O)c2c(OC)c1OC,1800.0,intermediate
CHEMBL3577507,COc1cc2oc(-c3ccc(OCCCN4CCN(C)CC4)cc3)cc(=O)c2c(OC)c1OC,8300.0,intermediate
CHEMBL3577508,COc1cc2oc(-c3ccc(OCCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC,1430.0,intermediate
CHEMBL3577509,CCN(CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1,800.0,active
CHEMBL3577510,COc1ccccc1CN(C)CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,570.0,active
CHEMBL3577511,CCN(CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,120.0,active
CHEMBL3577512,COc1cc2oc(-c3ccc(OCCCCN4CCN(Cc5ccccc5)CC4)cc3)cc(=O)c2c(OC)c1OC,2560.0,intermediate
CHEMBL3577513,COc1cc2oc(-c3ccc(OCCCCN4CCN(C)CC4)cc3)cc(=O)c2c(OC)c1OC,1070.0,intermediate
CHEMBL3577514,COc1cc2oc(-c3ccc(OCCCCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC,990.0,active
CHEMBL3577515,CCN(CCCCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1,340.0,active
CHEMBL3577516,COc1ccccc1CN(C)CCCCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,450.0,active
CHEMBL3577517,CCN(CCCCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,210.0,active
CHEMBL3577518,COc1cc2oc(-c3ccc(OCCCCCCN4CCN(Cc5ccccc5)CC4)cc3)cc(=O)c2c(OC)c1OC,8070.0,intermediate
CHEMBL3577519,COc1ccccc1CN(C)CCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,5000.0,intermediate
CHEMBL3577520,CCN(CCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,2130.0,intermediate
CHEMBL3577521,COc1ccccc1CN(C)CCCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,3430.0,intermediate
CHEMBL3577522,CCN(CCCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,620.0,active
CHEMBL3577523,COc1ccccc1CN(C)CCCCCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,5070.0,intermediate
CHEMBL3577524,CCN(CCCCCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,1190.0,intermediate
CHEMBL3577525,COc1cc2oc(-c3cccc(OCCN(C)Cc4ccccc4)c3)cc(=O)c2c(OC)c1OC,9200.0,intermediate
CHEMBL3577526,CCN(CCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1)Cc1ccccc1,3370.0,intermediate
CHEMBL3577527,COc1ccccc1CN(C)CCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,3220.0,intermediate
CHEMBL3577528,COc1cc2oc(-c3cccc(OCCN4CCN(Cc5ccccc5)CC4)c3)cc(=O)c2c(OC)c1OC,1180.0,intermediate
CHEMBL3577529,COc1cc2oc(-c3cccc(OCCN4CCN(C)CC4)c3)cc(=O)c2c(OC)c1OC,8200.0,intermediate
CHEMBL3577530,COc1cc2oc(-c3cccc(OCCCN(C)Cc4ccccc4)c3)cc(=O)c2c(OC)c1OC,5170.0,intermediate
CHEMBL3577531,CCN(CCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1)Cc1ccccc1,5400.0,intermediate
CHEMBL3577532,COc1ccccc1CN(C)CCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,380.0,active
CHEMBL3577533,CCN(CCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1)Cc1ccccc1OC,330.0,active
CHEMBL3577534,COc1cc2oc(-c3cccc(OCCCN4CCN(Cc5ccccc5)CC4)c3)cc(=O)c2c(OC)c1OC,3120.0,intermediate
CHEMBL3577535,COc1cc2oc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc(=O)c2c(OC)c1OC,7470.0,intermediate
CHEMBL3577536,COc1cc2oc(-c3cccc(OCCCCN(C)Cc4ccccc4)c3)cc(=O)c2c(OC)c1OC,4530.0,intermediate
CHEMBL3577537,CCN(CCCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1)Cc1ccccc1,2350.0,intermediate
CHEMBL3577538,COc1ccccc1CN(C)CCCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,2610.0,intermediate
CHEMBL3577539,CCN(CCCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1)Cc1ccccc1OC,800.0,active
CHEMBL3577540,COc1cc2oc(-c3cccc(OCCCCN4CCN(Cc5ccccc5)CC4)c3)cc(=O)c2c(OC)c1OC,4030.0,intermediate
CHEMBL3577541,COc1cc2oc(-c3cccc(OCCCCN4CCN(C)CC4)c3)cc(=O)c2c(OC)c1OC,250.0,active
CHEMBL3577542,COc1cc2oc(-c3cccc(OCCCCCCN(C)Cc4ccccc4)c3)cc(=O)c2c(OC)c1OC,2130.0,intermediate
CHEMBL3577543,CCN(CCCCCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1)Cc1ccccc1,2030.0,intermediate
CHEMBL3577544,COc1ccccc1CN(C)CCCCCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1,960.0,active
CHEMBL3577545,CCN(CCCCCCOc1cccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)c1)Cc1ccccc1OC,220.0,active
CHEMBL3577546,COc1cc2oc(-c3cccc(OCCCCCCN4CCN(Cc5ccccc5)CC4)c3)cc(=O)c2c(OC)c1OC,7330.0,intermediate
CHEMBL3577547,COc1ccccc1CN(C)CCCOc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1,8100.0,intermediate
CHEMBL3577548,CCN(CCCOc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1)Cc1ccccc1OC,1580.0,intermediate
CHEMBL3577549,COc1ccccc1CN(C)CCCCOc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1,7730.0,intermediate
CHEMBL3577550,CCN(CCCCOc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1)Cc1ccccc1OC,2400.0,intermediate
CHEMBL3577551,COc1ccccc1CN(C)CCCCCCOc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1,1590.0,intermediate
CHEMBL3577552,CCN(CCCCCCOc1cccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)c1)Cc1ccccc1OC,1270.0,intermediate
CHEMBL55415,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,500000.0,inactive
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,21000.0,inactive
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,15.0,active
CHEMBL3979082,CN1c2ccccc2C(NCCCCCCC(=O)NCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,82.18,active
CHEMBL3950031,CN1c2ccccc2C(NCCCCCCC(=O)NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,8.01,active
CHEMBL3970840,CN1c2ccccc2C(NCCCCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,52.22,active
CHEMBL3907702,CN1c2ccccc2C(NCCCCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,6.79,active
CHEMBL3931628,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,156.19,active
CHEMBL3932283,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,36.5,active
CHEMBL3925612,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,108.04,active
CHEMBL3897530,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,28.26,active
CHEMBL3906729,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,115.94,active
CHEMBL3934708,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,39.14,active
CHEMBL3897721,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,65.0,active
CHEMBL3925814,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,131.51,active
CHEMBL3924713,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,87.46,active
CHEMBL3964439,CN1c2ccccc2C(NCCCCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,451.94,active
CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,5.33,active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,114.32,active
CHEMBL3908190,CCNC(=S)Nc1cc(-n2cccn2)ncn1,8140.0,intermediate
CHEMBL3951742,CCCNC(=S)Nc1cc(-n2cccn2)ncn1,22000.0,inactive
CHEMBL3896380,CCCCNC(=S)Nc1cc(-n2cccn2)ncn1,23400.0,inactive
CHEMBL3937524,CCNC(=S)Nc1cc(-n2cccc2)ncn1,40000.0,inactive
CHEMBL3968593,CCNC(=S)Nc1cc(-n2ccnc2)ncn1,1590.0,intermediate
CHEMBL3986277,CCNC(=S)Nc1cc(-n2ccnn2)ncn1,14400.0,inactive
CHEMBL3957576,CCNC(=S)Nc1cc(-n2cncn2)ncn1,1050.0,intermediate
CHEMBL3929801,CCNC(=S)Nc1cc(-n2cnc3ccccc32)ncn1,7840.0,intermediate
CHEMBL3957363,CCNC(=S)Nc1cc(N2CCCC2)ncn1,40000.0,inactive
CHEMBL3938813,CCNC(=S)Nc1cc(N2CCOCC2)ncn1,23200.0,inactive
CHEMBL3968359,CCNC(=S)Nc1cc(N2CCN(C)CC2)ncn1,3260.0,intermediate
CHEMBL3947606,CCNC(=S)Nc1cc(NCc2ccccc2)ncn1,40000.0,inactive
CHEMBL3976889,CCNC(=S)Nc1cc(-n2ccnc2)nc(C)n1,8720.0,intermediate
CHEMBL3956303,CCNC(=S)Nc1ncnc(-n2ccnc2)c1C,40000.0,inactive
CHEMBL3983193,CCNC(=S)Nc1ccnc(-n2ccnc2)n1,40000.0,inactive
CHEMBL3967398,CCNC(=S)Nc1nccc(-n2ccnc2)n1,8450.0,intermediate
CHEMBL3896159,CCNC(=S)Nc1nc2c(c(-n3ccnc3)n1)CCC2,40000.0,inactive
CHEMBL3932250,CCNC(=S)Nc1cc(-n2ccnc2C)ncn1,6100.0,intermediate
CHEMBL3959753,CCNC(=S)Nc1cc(-n2ccnc2CC)ncn1,6700.0,intermediate
CHEMBL3923301,CCNC(=S)Nc1cc(-n2cnc(C)c2)ncn1,3250.0,intermediate
CHEMBL3951032,CCNC(=S)Nc1cc(-n2cnc(Cl)c2)ncn1,615.0,active
CHEMBL3914299,CCNC(=S)Nc1cc(-n2cnc(Br)c2)ncn1,975.0,active
CHEMBL3913973,CCNC(=S)Nc1cc(-n2cnc(I)c2)ncn1,636.0,active
CHEMBL3905312,CCNC(=S)Nc1cc(-n2cnc(C(F)(F)F)c2)ncn1,957.0,active
CHEMBL3933144,CCNC(=S)Nc1cc(-n2cnc([N+](=O)[O-])c2)ncn1,170.0,active
CHEMBL3896370,CCNC(=S)Nc1cc(-n2cnc(C=O)c2)ncn1,166.0,active
CHEMBL3924384,CCNC(=S)Nc1cc(-n2cnc(C(=O)OC)c2)ncn1,347.0,active
CHEMBL3927597,CCNC(=S)Nc1cc(-n2cnc(CO)c2)ncn1,995.0,active
CHEMBL3899575,CCNC(=S)Nc1cc(-n2cnc(CNC)c2)ncn1,251.0,active
CHEMBL3936570,CCNCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,342.0,active
CHEMBL3908629,CCNC(=S)Nc1cc(-n2cnc(CNC3CCCCC3)c2)ncn1,424.0,active
CHEMBL3913063,CCNC(=S)Nc1cc(-n2cnc(CNCc3ccccc3)c2)ncn1,274.0,active
CHEMBL3979903,CCNC(=S)Nc1cc(-n2cnc(CN(C)C)c2)ncn1,153.0,active
CHEMBL3918667,CCNC(=S)Nc1cc(-n2cnc(CN(CC)CC)c2)ncn1,115.0,active
CHEMBL3890610,CCCN(CCC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,204.0,active
CHEMBL3902947,CCNC(=S)Nc1cc(-n2cnc(CN(C)Cc3ccccc3)c2)ncn1,181.0,active
CHEMBL3960702,CCNC(=S)Nc1cc(-n2cnc(CN3CCCC3)c2)ncn1,67.0,active
CHEMBL3934946,CCNC(=S)Nc1cc(-n2cnc(CN3CCCCC3)c2)ncn1,111.0,active
CHEMBL3907861,CCNC(=S)Nc1cc(-n2cnc(CN3CCCCCC3)c2)ncn1,121.0,active
CHEMBL3922318,CCNC(=S)Nc1cc(-n2cnc(CN3CCOCC3)c2)ncn1,304.0,active
CHEMBL3950058,CCNC(=S)Nc1cc(-n2cnc(CN3CCN(C)CC3)c2)ncn1,103.0,active
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,82.0,active
CHEMBL4075780,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(O)c1)O2,131000.0,inactive
CHEMBL4063760,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)cc1)O2,297000.0,inactive
CHEMBL4090583,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)c(O)c1)O2,25800.0,inactive
CHEMBL4075571,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O,108.0,active
CHEMBL4094805,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)O2,246.0,active
